sentence_id	token_id	token	bio_ner_tag
7690	1	Some	O
7690	2	people	O
7690	3	say	O
7690	4	milk	O
7690	5	is	O
7690	6	bad	O
7690	7	for	O
7690	8	you	O
7690	9	,	O
7690	10	""""	O
7690	11	Gore	B-PERSON
7690	12	said	O
7690	13	as	O
7690	14	Wisconsin	B-GPE
7690	15	delegates	O
7690	16	held	O
7690	17	aloft	O
7690	18	a	O
7690	19	plastic	O
7690	20	inflated	O
7690	21	cow	O
7690	22	.	O
7691	0	He	O
7691	1	praised	O
7691	2	Clinton	B-PERSON
7691	3	for	O
7691	4	vetoing	O
7691	5	the	O
7691	6	Republican	B-NORP
7691	7	Congress	B-ORG
7691	8	'	O
7691	9	attempt	O
7691	10	to	O
7691	11	repeal	O
7691	12	parts	O
7691	13	of	O
7691	14	the	B-LAW
7691	15	Clean	I-LAW
7691	16	Air	I-LAW
7691	17	Act	I-LAW
7691	18	,	O
7691	19	and	O
7691	20	criticized	O
7691	21	Republicans	B-NORP
7691	22	for	O
7691	23	""""	O
7691	24	slashing	O
7691	25	money	O
7691	26	to	O
7691	27	combat	O
7691	28	drugs	O
7691	29	in	O
7691	30	schools	O
7691	31	.	O
7691	32	""""	O
7692	0	""""	O
7692	1	The	O
7692	2	choice	O
7692	3	has	O
7692	4	never	O
7692	5	been	O
7692	6	starker	O
7692	7	,	O
7692	8	the	O
7692	9	stakes	O
7692	10	today	B-DATE
7692	11	have	O
7692	12	never	O
7692	13	been	O
7692	14	higher	O
7692	15	,	O
7692	16	""""	O
7692	17	Gore	B-PERSON
7692	18	said	O
7692	19	.	O
7692	20	""""	O
7693	0	We	O
7693	1	're	O
7693	2	not	O
7693	3	going	O
7693	4	to	O
7693	5	let	O
7693	6	them	O
7693	7	get	O
7693	8	away	O
7693	9	with	O
7693	10	that	O
7693	11	.	O
7693	12	""""	O
7694	0	Actor	O
7694	1	Reeve	O
7694	2	highlights	O
7694	3	Democrats	B-NORP
7694	4	'	O
7694	5	first	B-ORDINAL
7694	6	night	O
7694	7	.	O
7695	0	CHICAGO	B-GPE
7695	1	1996	B-DATE
7695	2	-	I-DATE
7695	3	08	I-DATE
7695	4	-	I-DATE
7695	5	26	I-DATE
7696	0	The	O
7696	1	highlights	O
7696	2	of	O
7696	3	the	B-DATE
7696	4	first	I-DATE
7696	5	day	I-DATE
7696	6	of	O
7696	7	the	O
7696	8	Democratic	B-NORP
7696	9	convention	O
7696	10	on	O
7696	11	Monday	B-DATE
7696	12	were	O
7696	13	expected	O
7696	14	to	O
7696	15	feature	O
7696	16	a	O
7696	17	mix	O
7696	18	of	O
7696	19	party	O
7696	20	leaders	O
7696	21	and	O
7696	22	people	O
7696	23	who	O
7696	24	have	O
7696	25	overcome	O
7696	26	adversity	O
7696	27	.	O
7697	0	Among	O
7697	1	the	O
7697	2	latter	O
7697	3	were	O
7697	4	gun	O
7697	5	control	O
7697	6	advocate	O
7697	7	Sarah	B-PERSON
7697	8	Brady	I-PERSON
7697	9	and	O
7697	10	actor	O
7697	11	Christopher	B-PERSON
7697	12	Reeve	I-PERSON
7697	13	and	O
7697	14	the	O
7697	15	politicians	O
7697	16	included	O
7697	17	Rep	O
7697	18	.	O
7698	0	Richard	B-PERSON
7698	1	Gephardt	I-PERSON
7698	2	and	O
7698	3	Sen	B-ORG
7698	4	.	O
7699	0	Thomas	B-PERSON
7699	1	Daschle	I-PERSON
7699	2	.	O
7700	0	Here	O
7700	1	are	O
7700	2	thumbnail	O
7700	3	profiles	O
7700	4	of	O
7700	5	the	O
7700	6	convention	O
7700	7	's	O
7700	8	key	O
7700	9	Monday	B-DATE
7700	10	speakers	O
7700	11	.	O
7701	0	Sarah	B-PERSON
7701	1	Brady	I-PERSON
7701	2	--	O
7701	3	The	O
7701	4	nation	O
7701	5	's	O
7701	6	toughest	O
7701	7	gun	O
7701	8	control	O
7701	9	law	O
7701	10	is	O
7701	11	named	O
7701	12	after	O
7701	13	Ronald	B-PERSON
7701	14	Reagan	I-PERSON
7701	15	's	I-PERSON
7701	16	press	O
7701	17	secretary	O
7701	18	James	B-PERSON
7701	19	Brady	I-PERSON
7701	20	but	O
7701	21	it	O
7701	22	was	O
7701	23	his	O
7701	24	wife	O
7701	25	who	O
7701	26	was	O
7701	27	the	O
7701	28	major	O
7701	29	force	O
7701	30	behind	O
7701	31	its	O
7701	32	passage	O
7701	33	.	O
7702	0	As	O
7702	1	head	O
7702	2	of	O
7702	3	Handgun	B-ORG
7702	4	Control	I-ORG
7702	5	Inc.	I-ORG
7702	6	,	O
7702	7	Sarah	B-PERSON
7702	8	Brady	I-PERSON
7702	9	,	O
7702	10	54	B-DATE
7702	11	,	O
7702	12	campaigned	O
7702	13	nonstop	O
7702	14	for	O
7702	15	tough	O
7702	16	gun	O
7702	17	control	O
7702	18	in	O
7702	19	the	B-DATE
7702	20	years	I-DATE
7702	21	following	O
7702	22	the	O
7702	23	shooting	O
7702	24	of	O
7702	25	her	O
7702	26	husband	O
7702	27	and	O
7702	28	then	O
7702	29	President	O
7702	30	Reagan	B-PERSON
7702	31	in	O
7702	32	1981	B-DATE
7702	33	.	O
7703	0	Her	O
7703	1	reward	O
7703	2	was	O
7703	3	the	O
7703	4	passage	O
7703	5	in	O
7703	6	1993	B-DATE
7703	7	of	O
7703	8	the	O
7703	9	""""	O
7703	10	Brady	B-WORK_OF_ART
7703	11	Bill	I-WORK_OF_ART
7703	12	""""	O
7703	13	which	O
7703	14	requires	O
7703	15	a	O
7703	16	mandatory	O
7703	17	five	B-DATE
7703	18	-	I-DATE
7703	19	day	I-DATE
7703	20	waiting	O
7703	21	period	O
7703	22	for	O
7703	23	purchase	O
7703	24	of	O
7703	25	handguns	O
7703	26	and	O
7703	27	also	O
7703	28	mandates	O
7703	29	background	O
7703	30	checks	O
7703	31	for	O
7703	32	would	O
7703	33	-	O
7703	34	be	O
7703	35	gun	O
7703	36	purchasers	O
7703	37	.	O
7704	0	Reagan	B-PERSON
7704	1	recovered	O
7704	2	fully	O
7704	3	from	O
7704	4	his	O
7704	5	wounds	O
7704	6	but	O
7704	7	Brady	B-PERSON
7704	8	,	O
7704	9	who	O
7704	10	was	O
7704	11	close	O
7704	12	to	O
7704	13	death	O
7704	14	after	O
7704	15	being	O
7704	16	shot	O
7704	17	by	O
7704	18	John	B-PERSON
7704	19	Hinckley	I-PERSON
7704	20	Jr	I-PERSON
7704	21	.	O
7705	0	,	O
7705	1	suffered	O
7705	2	serious	O
7705	3	brain	O
7705	4	damage	O
7705	5	.	O
7706	0	Sarah	B-PERSON
7706	1	was	O
7706	2	Brady	B-PERSON
7706	3	's	O
7706	4	second	B-ORDINAL
7706	5	wife	O
7706	6	and	O
7706	7	they	O
7706	8	have	O
7706	9	a	O
7706	10	son	O
7706	11	,	O
7706	12	James	B-PERSON
7706	13	Scott	I-PERSON
7706	14	Brady	I-PERSON
7706	15	Jr	I-PERSON
7706	16	.	O
7707	0	Before	O
7707	1	the	O
7707	2	assassination	O
7707	3	attempt	O
7707	4	,	O
7707	5	she	O
7707	6	had	O
7707	7	worked	O
7707	8	for	O
7707	9	Republican	B-NORP
7707	10	congressmen	O
7707	11	and	O
7707	12	for	O
7707	13	the	B-ORG
7707	14	Republican	I-ORG
7707	15	Party	I-ORG
7707	16	.	O
7708	0	Christopher	B-PERSON
7708	1	Reeve	I-PERSON
7708	2	--	O
7708	3	Reeve	O
7708	4	was	O
7708	5	best	O
7708	6	known	O
7708	7	for	O
7708	8	playing	O
7708	9	the	O
7708	10	comic	O
7708	11	book	O
7708	12	hero	O
7708	13	Superman	B-PERSON
7708	14	in	O
7708	15	four	B-CARDINAL
7708	16	movies	O
7708	17	but	O
7708	18	his	O
7708	19	greatest	O
7708	20	heroics	O
7708	21	came	O
7708	22	in	O
7708	23	real	O
7708	24	life	O
7708	25	.	O
7709	0	Reeve	O
7709	1	,	O
7709	2	an	O
7709	3	accomplished	O
7709	4	rider	O
7709	5	who	O
7709	6	owned	O
7709	7	several	O
7709	8	horses	O
7709	9	,	O
7709	10	suffered	O
7709	11	multiple	O
7709	12	injuries	O
7709	13	including	O
7709	14	two	B-CARDINAL
7709	15	shattered	O
7709	16	neck	O
7709	17	vertebrae	O
7709	18	when	O
7709	19	he	O
7709	20	was	O
7709	21	thrown	O
7709	22	from	O
7709	23	his	O
7709	24	horse	O
7709	25	at	O
7709	26	an	O
7709	27	equestrian	O
7709	28	event	O
7709	29	in	O
7709	30	Culpepper	B-GPE
7709	31	,	I-GPE
7709	32	Virginia	I-GPE
7709	33	,	O
7709	34	on	O
7709	35	May	B-DATE
7709	36	27	I-DATE
7709	37	,	I-DATE
7709	38	1995	I-DATE
7709	39	.	O
7710	0	Almost	O
7710	1	entirely	O
7710	2	paralyzed	O
7710	3	,	O
7710	4	Reeve	B-PERSON
7710	5	underwent	O
7710	6	extensive	O
7710	7	surgery	O
7710	8	to	O
7710	9	fuse	O
7710	10	the	O
7710	11	vertebrae	O
7710	12	to	O
7710	13	the	O
7710	14	base	O
7710	15	of	O
7710	16	the	O
7710	17	skull	O
7710	18	and	O
7710	19	prevent	O
7710	20	any	O
7710	21	further	O
7710	22	damage	O
7710	23	to	O
7710	24	his	O
7710	25	spine	O
7710	26	.	O
7711	0	That	O
7711	1	allowed	O
7711	2	him	O
7711	3	to	O
7711	4	be	O
7711	5	moved	O
7711	6	to	O
7711	7	a	O
7711	8	semi	O
7711	9	-	O
7711	10	upright	O
7711	11	position	O
7711	12	.	O
7712	0	Over	O
7712	1	time	O
7712	2	he	O
7712	3	regained	O
7712	4	the	O
7712	5	power	O
7712	6	of	O
7712	7	speech	O
7712	8	,	O
7712	9	so	O
7712	10	much	O
7712	11	so	O
7712	12	that	O
7712	13	he	O
7712	14	was	O
7712	15	asked	O
7712	16	to	O
7712	17	address	O
7712	18	the	B-TIME
7712	19	opening	I-TIME
7712	20	night	I-TIME
7712	21	of	O
7712	22	the	B-ORG
7712	23	Democratic	I-ORG
7712	24	National	I-ORG
7712	25	Convention	I-ORG
7712	26	.	O
7713	0	Reeve	O
7713	1	,	O
7713	2	43	B-DATE
7713	3	,	O
7713	4	was	O
7713	5	classically	O
7713	6	trained	O
7713	7	as	O
7713	8	an	O
7713	9	actor	O
7713	10	but	O
7713	11	became	O
7713	12	the	O
7713	13	prototypical	O
7713	14	handsome	O
7713	15	leading	O
7713	16	man	O
7713	17	.	O
7714	0	He	O
7714	1	performed	O
7714	2	in	O
7714	3	summer	B-DATE
7714	4	stock	O
7714	5	and	O
7714	6	soap	O
7714	7	operas	O
7714	8	before	O
7714	9	being	O
7714	10	plucked	O
7714	11	as	O
7714	12	an	O
7714	13	almost	O
7714	14	unknown	O
7714	15	to	O
7714	16	play	O
7714	17	the	O
7714	18	lead	O
7714	19	in	O
7714	20	""""	O
7714	21	Superman	B-WORK_OF_ART
7714	22	""""	O
7714	23	and	O
7714	24	three	B-CARDINAL
7714	25	sequels	O
7714	26	.	O
7715	0	Richard	B-PERSON
7715	1	Gephardt	I-PERSON
7715	2	--	O
7715	3	Gephardt	B-ORG
7715	4	,	O
7715	5	House	B-ORG
7715	6	Democratic	B-NORP
7715	7	leader	O
7715	8	,	O
7715	9	is	O
7715	10	a	O
7715	11	politician	O
7715	12	with	O
7715	13	a	O
7715	14	""""	O
7715	15	Mr	O
7715	16	Clean	O
7715	17	""""	O
7715	18	reputation	O
7715	19	who	O
7715	20	sought	O
7715	21	the	O
7715	22	presidency	O
7715	23	eight	B-DATE
7715	24	years	I-DATE
7715	25	ago	I-DATE
7715	26	and	O
7715	27	is	O
7715	28	widely	O
7715	29	believed	O
7715	30	to	O
7715	31	still	O
7715	32	have	O
7715	33	ambitions	O
7715	34	for	O
7715	35	the	O
7715	36	job	O
7715	37	.	O
7716	0	Gephardt	B-ORG
7716	1	,	O
7716	2	55	B-DATE
7716	3	,	O
7716	4	the	O
7716	5	son	O
7716	6	of	O
7716	7	a	O
7716	8	milkman	O
7716	9	from	O
7716	10	a	O
7716	11	working	O
7716	12	class	O
7716	13	district	O
7716	14	of	O
7716	15	St.	B-GPE
7716	16	Louis	I-GPE
7716	17	,	O
7716	18	is	O
7716	19	a	O
7716	20	consummate	O
7716	21	congressional	O
7716	22	insider	O
7716	23	,	O
7716	24	sufficiently	O
7716	25	skilled	O
7716	26	in	O
7716	27	compromise	O
7716	28	and	O
7716	29	the	O
7716	30	ways	O
7716	31	of	O
7716	32	the	O
7716	33	legislature	O
7716	34	to	O
7716	35	manage	O
7716	36	the	O
7716	37	often	O
7716	38	-	O
7716	39	unruly	O
7716	40	House	B-ORG
7716	41	Democrats	B-NORP
7716	42	.	O
7717	0	A	O
7717	1	former	O
7717	2	lawyer	O
7717	3	,	O
7717	4	he	O
7717	5	was	O
7717	6	in	O
7717	7	the	O
7717	8	front	O
7717	9	line	O
7717	10	of	O
7717	11	President	O
7717	12	Bill	B-PERSON
7717	13	Clinton	I-PERSON
7717	14	's	O
7717	15	battle	O
7717	16	with	O
7717	17	the	O
7717	18	Republican	B-NORP
7717	19	-	O
7717	20	led	O
7717	21	Congress	B-ORG
7717	22	over	O
7717	23	the	O
7717	24	budget	O
7717	25	but	O
7717	26	has	O
7717	27	opposed	O
7717	28	the	O
7717	29	president	O
7717	30	's	O
7717	31	decision	O
7717	32	to	O
7717	33	sign	O
7717	34	the	O
7717	35	Republican	B-NORP
7717	36	-	O
7717	37	written	O
7717	38	welfare	O
7717	39	reform	O
7717	40	bill	O
7717	41	.	O
7718	0	He	O
7718	1	advocated	O
7718	2	tough	O
7718	3	action	O
7718	4	against	O
7718	5	foreign	O
7718	6	countries	O
7718	7	to	O
7718	8	cut	O
7718	9	U.S.	B-GPE
7718	10	trade	O
7718	11	deficits	O
7718	12	but	O
7718	13	sometimes	O
7718	14	been	O
7718	15	out	O
7718	16	of	O
7718	17	step	O
7718	18	with	O
7718	19	the	O
7718	20	party	O
7718	21	's	O
7718	22	liberal	O
7718	23	wing	O
7718	24	.	O
7719	0	He	O
7719	1	was	O
7719	2	an	O
7719	3	opponent	O
7719	4	of	O
7719	5	abortion	O
7719	6	until	O
7719	7	1986	B-DATE
7719	8	and	O
7719	9	voted	O
7719	10	for	O
7719	11	President	O
7719	12	Ronald	B-PERSON
7719	13	Reagan	I-PERSON
7719	14	's	I-PERSON
7719	15	big	O
7719	16	tax	O
7719	17	cut	O
7719	18	bill	O
7719	19	.	O
7720	0	Gephardt	B-ORG
7720	1	,	O
7720	2	a	O
7720	3	red	O
7720	4	-	O
7720	5	haired	O
7720	6	square	O
7720	7	-	O
7720	8	jawed	O
7720	9	man	O
7720	10	,	O
7720	11	is	O
7720	12	a	O
7720	13	less	O
7720	14	than	O
7720	15	fiery	O
7720	16	orator	O
7720	17	.	O
7721	0	His	O
7721	1	1988	B-DATE
7721	2	bid	O
7721	3	for	O
7721	4	the	O
7721	5	Democratic	B-NORP
7721	6	nomination	O
7721	7	only	O
7721	8	took	O
7721	9	off	O
7721	10	after	O
7721	11	he	O
7721	12	recreated	O
7721	13	himself	O
7721	14	as	O
7721	15	a	O
7721	16	firebreathing	O
7721	17	reformer	O
7721	18	of	O
7721	19	the	O
7721	20	establishment	O
7721	21	,	O
7721	22	standing	O
7721	23	up	O
7721	24	for	O
7721	25	blue	O
7721	26	collar	O
7721	27	workers	O
7721	28	and	O
7721	29	farmers	O
7721	30	.	O
7722	0	Tom	B-PERSON
7722	1	Daschle	I-PERSON
7722	2	--	O
7722	3	Daschle	O
7722	4	,	O
7722	5	48	B-DATE
7722	6	,	O
7722	7	was	O
7722	8	largely	O
7722	9	unknown	O
7722	10	outside	O
7722	11	Washington	B-GPE
7722	12	and	O
7722	13	his	O
7722	14	state	O
7722	15	of	O
7722	16	South	B-GPE
7722	17	Dakota	I-GPE
7722	18	when	O
7722	19	he	O
7722	20	surprisingly	O
7722	21	beat	O
7722	22	more	O
7722	23	prominent	O
7722	24	rivals	O
7722	25	to	O
7722	26	become	O
7722	27	Senate	B-ORG
7722	28	Democratic	B-NORP
7722	29	leader	O
7722	30	after	O
7722	31	the	O
7722	32	party	O
7722	33	lost	O
7722	34	its	O
7722	35	majority	O
7722	36	to	O
7722	37	the	O
7722	38	Republicans	B-NORP
7722	39	in	O
7722	40	1994	B-DATE
7722	41	.	O
7723	0	A	O
7723	1	mild	O
7723	2	-	O
7723	3	mannered	O
7723	4	and	O
7723	5	youthful	O
7723	6	man	O
7723	7	who	O
7723	8	rose	O
7723	9	rapidly	O
7723	10	after	O
7723	11	entering	O
7723	12	the	O
7723	13	Senate	B-ORG
7723	14	in	O
7723	15	1987	B-DATE
7723	16	,	O
7723	17	he	O
7723	18	presented	O
7723	19	himself	O
7723	20	as	O
7723	21	a	O
7723	22	Midwest	B-LOC
7723	23	moderate	O
7723	24	,	O
7723	25	as	O
7723	26	a	O
7723	27	Democratic	B-NORP
7723	28	winner	O
7723	29	in	O
7723	30	a	O
7723	31	Republican	B-NORP
7723	32	state	O
7723	33	able	O
7723	34	to	O
7723	35	unite	O
7723	36	Senate	B-ORG
7723	37	factions	O
7723	38	.	O
7724	0	Concern	O
7724	1	that	O
7724	2	he	O
7724	3	might	O
7724	4	be	O
7724	5	steamrollered	O
7724	6	by	O
7724	7	the	O
7724	8	vastly	O
7724	9	more	O
7724	10	experienced	O
7724	11	Republican	B-NORP
7724	12	leader	O
7724	13	Bob	B-PERSON
7724	14	Dole	I-PERSON
7724	15	was	O
7724	16	dispelled	O
7724	17	when	O
7724	18	he	O
7724	19	showed	O
7724	20	a	O
7724	21	tough	O
7724	22	edge	O
7724	23	,	O
7724	24	outmaneuvering	O
7724	25	Dole	B-PERSON
7724	26	in	O
7724	27	a	O
7724	28	wrangle	O
7724	29	over	O
7724	30	scrapping	O
7724	31	a	O
7724	32	gas	O
7724	33	tax	O
7724	34	and	O
7724	35	raising	O
7724	36	the	O
7724	37	federal	O
7724	38	minimum	O
7724	39	wage	O
7724	40	.	O
7725	0	In	O
7725	1	his	O
7725	2	early	O
7725	3	Senate	B-ORG
7725	4	years	B-DATE
7725	5	he	O
7725	6	was	O
7725	7	seen	O
7725	8	as	O
7725	9	a	O
7725	10	""""	O
7725	11	prairie	O
7725	12	populist	O
7725	13	""""	O
7725	14	,	O
7725	15	working	O
7725	16	on	O
7725	17	legislation	O
7725	18	protecting	O
7725	19	farmers	O
7725	20	'	O
7725	21	prices	O
7725	22	and	O
7725	23	also	O
7725	24	on	O
7725	25	compensating	O
7725	26	veterans	O
7725	27	sickened	O
7725	28	by	O
7725	29	Agent	O
7725	30	Orange	O
7725	31	defoliant	O
7725	32	spraying	O
7725	33	in	O
7725	34	the	B-EVENT
7725	35	Vietnam	I-EVENT
7725	36	War	I-EVENT
7725	37	.	O
7726	0	Daschle	O
7726	1	was	O
7726	2	a	O
7726	3	key	O
7726	4	player	O
7726	5	in	O
7726	6	President	O
7726	7	Bill	B-PERSON
7726	8	Clinton	I-PERSON
7726	9	's	O
7726	10	failed	O
7726	11	attempt	O
7726	12	at	O
7726	13	sweeping	O
7726	14	healthcare	O
7726	15	changes	O
7726	16	but	O
7726	17	when	O
7726	18	he	O
7726	19	became	O
7726	20	minority	O
7726	21	leader	O
7726	22	he	O
7726	23	declared	O
7726	24	he	O
7726	25	would	O
7726	26	be	O
7726	27	no	O
7726	28	water	O
7726	29	-	O
7726	30	carrier	O
7726	31	for	O
7726	32	the	B-ORG
7726	33	White	I-ORG
7726	34	House	I-ORG
7726	35	.	O
7727	0	He	O
7727	1	has	O
7727	2	made	O
7727	3	clear	O
7727	4	he	O
7727	5	opposed	O
7727	6	Clinton	B-PERSON
7727	7	's	O
7727	8	signing	O
7727	9	of	O
7727	10	the	O
7727	11	Republican	B-NORP
7727	12	-	O
7727	13	initiated	O
7727	14	welfare	O
7727	15	reform	O
7727	16	bill	O
7727	17	.	O
7728	0	He	O
7728	1	has	O
7728	2	spent	O
7728	3	his	O
7728	4	adult	O
7728	5	life	O
7728	6	in	O
7728	7	politics	O
7728	8	,	O
7728	9	coming	O
7728	10	to	O
7728	11	Congress	B-ORG
7728	12	as	O
7728	13	an	O
7728	14	aide	O
7728	15	in	O
7728	16	1972	B-DATE
7728	17	after	O
7728	18	three	B-DATE
7728	19	years	I-DATE
7728	20	in	O
7728	21	the	B-ORG
7728	22	Air	I-ORG
7728	23	Force	I-ORG
7728	24	and	O
7728	25	then	O
7728	26	being	O
7728	27	elected	O
7728	28	to	O
7728	29	the	B-ORG
7728	30	House	I-ORG
7728	31	of	I-ORG
7728	32	Representatives	I-ORG
7728	33	himself	O
7728	34	in	O
7728	35	1978	B-DATE
7728	36	.	O
7729	0	U.S.	B-GPE
7729	1	boy	O
7729	2	,	O
7729	3	13	B-CARDINAL
7729	4	,	O
7729	5	accused	O
7729	6	of	O
7729	7	murdering	O
7729	8	adoptive	O
7729	9	mother	O
7729	10	.	O
7730	0	DALLAS	B-GPE
7730	1	1996	B-DATE
7730	2	-	I-DATE
7730	3	08	I-DATE
7730	4	-	I-DATE
7730	5	26	I-DATE
7731	0	A	O
7731	1	13	B-DATE
7731	2	-	I-DATE
7731	3	year	I-DATE
7731	4	-	I-DATE
7731	5	old	I-DATE
7731	6	Dallas	B-GPE
7731	7	boy	O
7731	8	has	O
7731	9	been	O
7731	10	charged	O
7731	11	with	O
7731	12	murdering	O
7731	13	his	O
7731	14	adoptive	O
7731	15	mother	O
7731	16	over	O
7731	17	the	B-DATE
7731	18	weekend	I-DATE
7731	19	,	O
7731	20	police	O
7731	21	said	O
7731	22	on	O
7731	23	Monday	B-DATE
7731	24	.	O
7732	0	Margaret	B-PERSON
7732	1	McCullough	I-PERSON
7732	2	,	O
7732	3	55	B-DATE
7732	4	,	O
7732	5	was	O
7732	6	found	O
7732	7	dead	O
7732	8	in	O
7732	9	her	O
7732	10	home	O
7732	11	on	O
7732	12	Saturday	B-DATE
7732	13	with	O
7732	14	gunshot	O
7732	15	wounds	O
7732	16	to	O
7732	17	the	O
7732	18	head	O
7732	19	.	O
7733	0	Police	O
7733	1	,	O
7733	2	who	O
7733	3	at	O
7733	4	first	B-ORDINAL
7733	5	thought	O
7733	6	her	O
7733	7	son	O
7733	8	had	O
7733	9	been	O
7733	10	kidnapped	O
7733	11	,	O
7733	12	found	O
7733	13	him	O
7733	14	on	O
7733	15	Sunday	B-DATE
7733	16	with	O
7733	17	a	O
7733	18	friend	O
7733	19	in	O
7733	20	his	O
7733	21	mother	O
7733	22	's	O
7733	23	car	O
7733	24	in	O
7733	25	Oklahoma	B-GPE
7733	26	and	O
7733	27	arrested	O
7733	28	him	O
7733	29	.	O
7734	0	A	O
7734	1	shotgun	O
7734	2	and	O
7734	3	a	O
7734	4	.357	B-CARDINAL
7734	5	handgun	O
7734	6	were	O
7734	7	found	O
7734	8	in	O
7734	9	the	O
7734	10	car	O
7734	11	.	O
7735	0	A	O
7735	1	police	O
7735	2	spokesman	O
7735	3	said	O
7735	4	the	O
7735	5	boy	O
7735	6	was	O
7735	7	being	O
7735	8	questioned	O
7735	9	.	O
7735	10	""""	O
7736	0	They	O
7736	1	are	O
7736	2	talking	O
7736	3	to	O
7736	4	him	O
7736	5	now	O
7736	6	about	O
7736	7	the	O
7736	8	motive	O
7736	9	and	O
7736	10	everything	O
7736	11	else	O
7736	12	.	O
7736	13	""""	O
7737	0	McCullough	O
7737	1	had	O
7737	2	adopted	O
7737	3	the	O
7737	4	boy	O
7737	5	,	O
7737	6	who	O
7737	7	was	O
7737	8	the	O
7737	9	grandson	O
7737	10	of	O
7737	11	her	O
7737	12	late	O
7737	13	husband	O
7737	14	,	O
7737	15	shortly	O
7737	16	after	O
7737	17	his	O
7737	18	birth	O
7737	19	but	O
7737	20	neighbours	O
7737	21	said	O
7737	22	they	O
7737	23	often	O
7737	24	had	O
7737	25	loud	O
7737	26	arguments	O
7737	27	.	O
7738	0	Pakistani	B-NORP
7738	1	bourse	O
7738	2	to	O
7738	3	use	O
7738	4	new	O
7738	5	recomposed	O
7738	6	index	O
7738	7	.	O
7739	0	KARACHI	B-ORG
7739	1	,	O
7739	2	Pakistan	B-GPE
7739	3	1996	B-DATE
7739	4	-	I-DATE
7739	5	08	I-DATE
7739	6	-	I-DATE
7739	7	26	I-DATE
7740	0	The	B-ORG
7740	1	Karachi	I-ORG
7740	2	Stock	I-ORG
7740	3	Exchange	I-ORG
7740	4	(	O
7740	5	KSE	B-ORG
7740	6	)	O
7740	7	said	O
7740	8	on	O
7740	9	Monday	B-DATE
7740	10	it	O
7740	11	would	O
7740	12	introduce	O
7740	13	a	O
7740	14	new	O
7740	15	recomposed	O
7740	16	KSE-100	B-GPE
7740	17	index	O
7740	18	on	O
7740	19	September	B-DATE
7740	20	10	I-DATE
7740	21	.	O
7741	0	A	O
7741	1	KSE	B-ORG
7741	2	statement	O
7741	3	said	O
7741	4	the	O
7741	5	recomposed	O
7741	6	index	O
7741	7	would	O
7741	8	be	O
7741	9	more	O
7741	10	representative	O
7741	11	,	O
7741	12	capturing	O
7741	13	market	O
7741	14	capitalisation	O
7741	15	of	O
7741	16	82.3	B-PERCENT
7741	17	percent	I-PERCENT
7741	18	,	O
7741	19	up	O
7741	20	from	O
7741	21	79.9	B-PERCENT
7741	22	percent	I-PERCENT
7741	23	previously	O
7741	24	.	O
7742	0	--	O
7742	1	Karachi	B-ORG
7742	2	newsroom	O
7742	3	9221	O
7742	4	-	O
7742	5	5685192	O
7743	0	NWE	B-ORG
7743	1	oil	O
7743	2	products	O
7743	3	mixed	O
7743	4	,	O
7743	5	holiday	O
7743	6	dulls	O
7743	7	trade	O
7743	8	.	O
7744	0	LONDON	B-GPE
7744	1	1996	B-DATE
7744	2	-	I-DATE
7744	3	08	I-DATE
7744	4	-	I-DATE
7744	5	26	I-DATE
7745	0	NWE	B-ORG
7745	1	oil	O
7745	2	products	O
7745	3	were	O
7745	4	mixed	O
7745	5	on	O
7745	6	Monday	B-DATE
7745	7	but	O
7745	8	markets	O
7745	9	were	O
7745	10	becalmed	O
7745	11	because	O
7745	12	of	O
7745	13	a	O
7745	14	public	O
7745	15	holiday	O
7745	16	in	O
7745	17	the	B-GPE
7745	18	United	I-GPE
7745	19	Kingdom	I-GPE
7745	20	,	O
7745	21	traders	O
7745	22	said	O
7745	23	.	O
7746	0	An	O
7746	1	explosion	O
7746	2	at	O
7746	3	Repsol	B-GPE
7746	4	's	O
7746	5	Puertollano	B-ORG
7746	6	refinery	O
7746	7	,	O
7746	8	which	O
7746	9	killed	O
7746	10	four	B-CARDINAL
7746	11	workers	O
7746	12	,	O
7746	13	had	O
7746	14	not	O
7746	15	affected	O
7746	16	output	O
7746	17	of	O
7746	18	oil	O
7746	19	products	O
7746	20	,	O
7746	21	an	O
7746	22	official	O
7746	23	said	O
7746	24	.	O
7747	0	""""	O
7747	1	The	O
7747	2	plant	O
7747	3	is	O
7747	4	functioning	O
7747	5	as	O
7747	6	usual	O
7747	7	,	O
7747	8	""""	O
7747	9	Jose	B-PERSON
7747	10	Manuel	I-PERSON
7747	11	Prieto	I-PERSON
7747	12	,	O
7747	13	director	O
7747	14	of	O
7747	15	personnel	O
7747	16	,	O
7747	17	told	O
7747	18	Spanish	B-NORP
7747	19	state	O
7747	20	television	O
7747	21	.	O
7748	0	Gasoline	O
7748	1	prices	O
7748	2	were	O
7748	3	notionally	O
7748	4	unchanged	O
7748	5	from	O
7748	6	Friday	B-DATE
7748	7	despite	O
7748	8	sagging	O
7748	9	NYMEX	B-ORG
7748	10	numbers	O
7748	11	,	O
7748	12	with	O
7748	13	the	O
7748	14	arbitrage	O
7748	15	window	O
7748	16	to	O
7748	17	the	O
7748	18	U.S.	B-GPE
7748	19	considered	O
7748	20	closed	O
7748	21	for	O
7748	22	the	O
7748	23	moment	O
7748	24	.	O
